publishedAt,title,description
2017-01-01,2017 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com\investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500278.html?.tsrc=rss,2017 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com\investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500278.html?.tsrc=rss
2018-01-01,2018	Home BancShares Inc HOMB will begin trading ex dividend on November 13 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on December 05 2018 Shareholders who purchased HOMB prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4owg-_dA91c/home-bancshares-inc-homb-ex-dividend-date-scheduled-for-november-13-2018-cm1054295,2018	Home BancShares Inc HOMB will begin trading ex dividend on November 13 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on December 05 2018 Shareholders who purchased HOMB prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4owg-_dA91c/home-bancshares-inc-homb-ex-dividend-date-scheduled-for-november-13-2018-cm1054295
2018-01-01,2018	Home BancShares Inc HOMB will begin trading ex dividend on November 13 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on December 05 2018 Shareholders who purchased HOMB prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/yN923KTehRM/home-bancshares-inc-homb-ex-dividend-date-scheduled-for-november-13-2018-cm1054295,2018	Home BancShares Inc HOMB will begin trading ex dividend on November 13 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on December 05 2018 Shareholders who purchased HOMB prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/yN923KTehRM/home-bancshares-inc-homb-ex-dividend-date-scheduled-for-november-13-2018-cm1054295
2018-01-01,2018	First Financial Northwest Inc FFNW will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 08 per share is scheduled to be paid on December 14 2018 Shareholders who purchased FFNW prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ywsvzIbQKeI/first-financial-northwest-inc-ffnw-ex-dividend-date-scheduled-for-november-29-2018-cm1061509,2018	First Financial Northwest Inc FFNW will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 08 per share is scheduled to be paid on December 14 2018 Shareholders who purchased FFNW prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ywsvzIbQKeI/first-financial-northwest-inc-ffnw-ex-dividend-date-scheduled-for-november-29-2018-cm1061509
2018-01-01,2018	First Financial Northwest Inc FFNW will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 08 per share is scheduled to be paid on December 14 2018 Shareholders who purchased FFNW prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZP8pnfH3ODw/first-financial-northwest-inc-ffnw-ex-dividend-date-scheduled-for-november-29-2018-cm1061509,2018	First Financial Northwest Inc FFNW will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 08 per share is scheduled to be paid on December 14 2018 Shareholders who purchased FFNW prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZP8pnfH3ODw/first-financial-northwest-inc-ffnw-ex-dividend-date-scheduled-for-november-29-2018-cm1061509
2018-01-01,2018	MidWestOne Financial Group Inc MOFG will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 195 per share is scheduled to be paid on December 17 2018 Shareholders who purchased MOFG prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/D7Ss2nA2JMs/midwestone-financial-group-inc-mofg-ex-dividend-date-scheduled-for-november-29-2018-cm1061507,2018	MidWestOne Financial Group Inc MOFG will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 195 per share is scheduled to be paid on December 17 2018 Shareholders who purchased MOFG prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/D7Ss2nA2JMs/midwestone-financial-group-inc-mofg-ex-dividend-date-scheduled-for-november-29-2018-cm1061507
2018-01-01,2018	MidWestOne Financial Group Inc MOFG will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 195 per share is scheduled to be paid on December 17 2018 Shareholders who purchased MOFG prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zyQekoTrp3A/midwestone-financial-group-inc-mofg-ex-dividend-date-scheduled-for-november-29-2018-cm1061507,2018	MidWestOne Financial Group Inc MOFG will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 195 per share is scheduled to be paid on December 17 2018 Shareholders who purchased MOFG prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zyQekoTrp3A/midwestone-financial-group-inc-mofg-ex-dividend-date-scheduled-for-november-29-2018-cm1061507
2018-01-01,2018	Cullen Frost Bankers Inc CFR will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 67 per share is scheduled to be paid on December 14 2018 Shareholders who purchased CFR prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zIvxQr60xsk/cullenfrost-bankers-inc-cfr-ex-dividend-date-scheduled-for-november-29-2018-cm1061501,2018	Cullen Frost Bankers Inc CFR will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 67 per share is scheduled to be paid on December 14 2018 Shareholders who purchased CFR prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zIvxQr60xsk/cullenfrost-bankers-inc-cfr-ex-dividend-date-scheduled-for-november-29-2018-cm1061501
2018-01-01,2018	Cullen Frost Bankers Inc CFR will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 67 per share is scheduled to be paid on December 14 2018 Shareholders who purchased CFR prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/PcVPGNEx7RQ/cullenfrost-bankers-inc-cfr-ex-dividend-date-scheduled-for-november-29-2018-cm1061501,2018	Cullen Frost Bankers Inc CFR will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 67 per share is scheduled to be paid on December 14 2018 Shareholders who purchased CFR prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/PcVPGNEx7RQ/cullenfrost-bankers-inc-cfr-ex-dividend-date-scheduled-for-november-29-2018-cm1061501
2018-01-01,2018	United Bancshares Inc UBOH will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on December 17 2018 Shareholders who purchased UBOH prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5jYz3UxfuLo/united-bancshares-inc-uboh-ex-dividend-date-scheduled-for-november-29-2018-cm1061481,2018	United Bancshares Inc UBOH will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on December 17 2018 Shareholders who purchased UBOH prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5jYz3UxfuLo/united-bancshares-inc-uboh-ex-dividend-date-scheduled-for-november-29-2018-cm1061481
2018-01-01,2018	United Bancshares Inc UBOH will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on December 17 2018 Shareholders who purchased UBOH prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FAl1xfXiszY/united-bancshares-inc-uboh-ex-dividend-date-scheduled-for-november-29-2018-cm1061481,2018	United Bancshares Inc UBOH will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on December 17 2018 Shareholders who purchased UBOH prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FAl1xfXiszY/united-bancshares-inc-uboh-ex-dividend-date-scheduled-for-november-29-2018-cm1061481
2018-01-01,2018	Bank of the James Financial Group Inc BOTJ will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 06 per share is scheduled to be paid on December 14 2018 Shareholders who purchased BOTJ prior to the ex dividend date are eligible for the cash dividend	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6WCjLWvwuWQ/bank-of-the-james-financial-group-inc-botj-ex-dividend-date-scheduled-for-november-29-2018-cm1061435,2018	Bank of the James Financial Group Inc BOTJ will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 06 per share is scheduled to be paid on December 14 2018 Shareholders who purchased BOTJ prior to the ex dividend date are eligible for the cash dividend	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6WCjLWvwuWQ/bank-of-the-james-financial-group-inc-botj-ex-dividend-date-scheduled-for-november-29-2018-cm1061435
2018-01-01,2018	Bank of the James Financial Group Inc BOTJ will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 06 per share is scheduled to be paid on December 14 2018 Shareholders who purchased BOTJ prior to the ex dividend date are eligible for the cash dividend	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-mNv_IkMkeE/bank-of-the-james-financial-group-inc-botj-ex-dividend-date-scheduled-for-november-29-2018-cm1061435,2018	Bank of the James Financial Group Inc BOTJ will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 06 per share is scheduled to be paid on December 14 2018 Shareholders who purchased BOTJ prior to the ex dividend date are eligible for the cash dividend	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-mNv_IkMkeE/bank-of-the-james-financial-group-inc-botj-ex-dividend-date-scheduled-for-november-29-2018-cm1061435
2018-01-01,2018	First Hawaiian Inc FHB will begin trading ex dividend on November 23 2018 A cash dividend payment of 0 24 per share is scheduled to be paid on December 07 2018 Shareholders who purchased FHB prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NmY6zFBLCiM/first-hawaiian-inc-fhb-ex-dividend-date-scheduled-for-november-23-2018-cm1059318,2018	First Hawaiian Inc FHB will begin trading ex dividend on November 23 2018 A cash dividend payment of 0 24 per share is scheduled to be paid on December 07 2018 Shareholders who purchased FHB prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NmY6zFBLCiM/first-hawaiian-inc-fhb-ex-dividend-date-scheduled-for-november-23-2018-cm1059318
2018-01-01,2018	First Hawaiian Inc FHB will begin trading ex dividend on November 23 2018 A cash dividend payment of 0 24 per share is scheduled to be paid on December 07 2018 Shareholders who purchased FHB prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/h2Sd7yOIBSc/first-hawaiian-inc-fhb-ex-dividend-date-scheduled-for-november-23-2018-cm1059318,2018	First Hawaiian Inc FHB will begin trading ex dividend on November 23 2018 A cash dividend payment of 0 24 per share is scheduled to be paid on December 07 2018 Shareholders who purchased FHB prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/h2Sd7yOIBSc/first-hawaiian-inc-fhb-ex-dividend-date-scheduled-for-november-23-2018-cm1059318
2018-01-01,2018	National Bankshares Inc NKSH will begin trading ex dividend on November 23 2018 A cash dividend payment of 0 63 per share is scheduled to be paid on December 03 2018 Shareholders who purchased NKSH prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/smFjZ0lLQHA/national-bankshares-inc-nksh-ex-dividend-date-scheduled-for-november-23-2018-cm1059316,2018	National Bankshares Inc NKSH will begin trading ex dividend on November 23 2018 A cash dividend payment of 0 63 per share is scheduled to be paid on December 03 2018 Shareholders who purchased NKSH prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/smFjZ0lLQHA/national-bankshares-inc-nksh-ex-dividend-date-scheduled-for-november-23-2018-cm1059316
2018-01-01,2018	Century Bancorp Inc CNBKA will begin trading ex dividend on October 31 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on November 15 2018 Shareholders who purchased CNBKA prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FLlJcO3_UFo/century-bancorp-inc-cnbka-ex-dividend-date-scheduled-for-october-31-2018-cm1045865,2018	Century Bancorp Inc CNBKA will begin trading ex dividend on October 31 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on November 15 2018 Shareholders who purchased CNBKA prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FLlJcO3_UFo/century-bancorp-inc-cnbka-ex-dividend-date-scheduled-for-october-31-2018-cm1045865
2018-01-01,2018	National Bankshares Inc NKSH will begin trading ex dividend on November 23 2018 A cash dividend payment of 0 63 per share is scheduled to be paid on December 03 2018 Shareholders who purchased NKSH prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6rDshJPPLGI/national-bankshares-inc-nksh-ex-dividend-date-scheduled-for-november-23-2018-cm1059316,2018	National Bankshares Inc NKSH will begin trading ex dividend on November 23 2018 A cash dividend payment of 0 63 per share is scheduled to be paid on December 03 2018 Shareholders who purchased NKSH prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6rDshJPPLGI/national-bankshares-inc-nksh-ex-dividend-date-scheduled-for-november-23-2018-cm1059316
2018-01-01,2018	Midland States Bancorp Inc MSBI will begin trading ex dividend on November 16 2018 A cash dividend payment of 0 22 per share is scheduled to be paid on November 26 2018 Shareholders who purchased MSBI prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/qePCaCY1b0Q/midland-states-bancorp-inc-msbi-ex-dividend-date-scheduled-for-november-16-2018-cm1056388,2018	Midland States Bancorp Inc MSBI will begin trading ex dividend on November 16 2018 A cash dividend payment of 0 22 per share is scheduled to be paid on November 26 2018 Shareholders who purchased MSBI prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/qePCaCY1b0Q/midland-states-bancorp-inc-msbi-ex-dividend-date-scheduled-for-november-16-2018-cm1056388
