publishedAt,title,description
2018-03-23,2018-03-23	2018-03-23 14:09:21	V	Visa Inc.	3 Growth Stocks to Buy and Hold for 25 Years	There s no disputing that the stock market is the most effective wealth creation tool the world has ever known And the longer you can invest the more time you ll have to watch the power of compounding returns work its magic But finding stocks worth holding for the long term	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cVulKCbACVs/3-growth-stocks-to-buy-and-hold-for-25-years-cm938706,2018-03-23	2018-03-23 14:09:21	V	Visa Inc.	3 Growth Stocks to Buy and Hold for 25 Years	There s no disputing that the stock market is the most effective wealth creation tool the world has ever known And the longer you can invest the more time you ll have to watch the power of compounding returns work its magic But finding stocks worth holding for the long term	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cVulKCbACVs/3-growth-stocks-to-buy-and-hold-for-25-years-cm938706
2018-03-25,2018-03-25	2018-03-25 22:00:00	V	Visa Inc.	Upstarts Are Swiping Business From Visa and Mastercard in India	Global card companies like Visa Inc. and Mastercard Inc. are losing market share to upstarts in the world’s most innovative payments market: India.	http://finance.yahoo.com/r/3057bc91-faeb-39ef-9eac-dea31c5c5425/move-over-mastercard-upstarts-gain-in-hot-india-payments-space?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss,2018-03-25	2018-03-25 22:00:00	V	Visa Inc.	Upstarts Are Swiping Business From Visa and Mastercard in India	Global card companies like Visa Inc. and Mastercard Inc. are losing market share to upstarts in the world’s most innovative payments market: India.	http://finance.yahoo.com/r/3057bc91-faeb-39ef-9eac-dea31c5c5425/move-over-mastercard-upstarts-gain-in-hot-india-payments-space?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss
2018-03-25,2018-03-25	2018-03-25 15:07:53	V	Visa Inc.	5 Travel Credit Cards With Annual Fees That Are Worth It (and 2 That Aren't)	With so many credit cards out there that don t have an annual fee why would you ever pay one Well once all the rewards are factored in a card with a high annual fee can actually be the most financially savvy choice It sounds counterintuitive Pay more to save more But if	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/m2FIeeBr42g/5-travel-credit-cards-with-annual-fees-that-are-worth-it-and-2-that-arent-cm939441,2018-03-25	2018-03-25 15:07:53	V	Visa Inc.	5 Travel Credit Cards With Annual Fees That Are Worth It (and 2 That Aren't)	With so many credit cards out there that don t have an annual fee why would you ever pay one Well once all the rewards are factored in a card with a high annual fee can actually be the most financially savvy choice It sounds counterintuitive Pay more to save more But if	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/m2FIeeBr42g/5-travel-credit-cards-with-annual-fees-that-are-worth-it-and-2-that-arent-cm939441
2018-03-25,2018-03-25	2018-03-25 15:07:53	V	Visa Inc.	5 Travel Credit Cards With Annual Fees That Are Worth It (and 2 That Aren't)	With so many credit cards out there that don t have an annual fee why would you ever pay one Well once all the rewards are factored in a card with a high annual fee can actually be the most financially savvy choice It sounds counterintuitive Pay more to save more But if	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/0Wx-YUdGxZk/5-travel-credit-cards-with-annual-fees-that-are-worth-it-and-2-that-arent-cm939441,2018-03-25	2018-03-25 15:07:53	V	Visa Inc.	5 Travel Credit Cards With Annual Fees That Are Worth It (and 2 That Aren't)	With so many credit cards out there that don t have an annual fee why would you ever pay one Well once all the rewards are factored in a card with a high annual fee can actually be the most financially savvy choice It sounds counterintuitive Pay more to save more But if	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/0Wx-YUdGxZk/5-travel-credit-cards-with-annual-fees-that-are-worth-it-and-2-that-arent-cm939441
2018-03-28,2018-03-28	2018-03-28 10:00:00	V	Visa Inc.	The Wide Moat Focus Index Adds 11 New Holdings	The Morningstar Wide Moat Focus Index made room for some undervalued consumer defensive stocks in March.	http://finance.yahoo.com/r/8dd07940-fa79-3e92-97e8-06d36980767d/article.aspx?id=856449&SR=Yahoo&yptr=yahoo&.tsrc=rss,2018-03-28	2018-03-28 10:00:00	V	Visa Inc.	The Wide Moat Focus Index Adds 11 New Holdings	The Morningstar Wide Moat Focus Index made room for some undervalued consumer defensive stocks in March.	http://finance.yahoo.com/r/8dd07940-fa79-3e92-97e8-06d36980767d/article.aspx?id=856449&SR=Yahoo&yptr=yahoo&.tsrc=rss
2018-03-28,2018-03-28	2018-03-28 10:00:00	V	Visa Inc.	The Wide Moat Focus Index Adds 11 New Holdings	The Morningstar Wide Moat Focus Index made room for some undervalued consumer defensive stocks in March.	https://finance.yahoo.com/m/8dd07940-fa79-3e92-97e8-06d36980767d/the-wide-moat-focus-index.html?.tsrc=rss,2018-03-28	2018-03-28 10:00:00	V	Visa Inc.	The Wide Moat Focus Index Adds 11 New Holdings	The Morningstar Wide Moat Focus Index made room for some undervalued consumer defensive stocks in March.	https://finance.yahoo.com/m/8dd07940-fa79-3e92-97e8-06d36980767d/the-wide-moat-focus-index.html?.tsrc=rss
2018-03-28,2018-03-28	2018-03-28 16:03:44	V	Visa Inc.	iShares Edge MSCI USA Momentum Factor ETF Experiences Big Inflow	Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the iShares Edge MSCI USA Momentum Factor ETF Symbol MTUM where we have detected an approximate 450 7 million dollar inflow that s a 5 9 increase week over week	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ukbg5mRt0HQ/ishares-edge-msci-usa-momentum-factor-etf-experiences-big-inflow-cm940935,2018-03-28	2018-03-28 16:03:44	V	Visa Inc.	iShares Edge MSCI USA Momentum Factor ETF Experiences Big Inflow	Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the iShares Edge MSCI USA Momentum Factor ETF Symbol MTUM where we have detected an approximate 450 7 million dollar inflow that s a 5 9 increase week over week	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ukbg5mRt0HQ/ishares-edge-msci-usa-momentum-factor-etf-experiences-big-inflow-cm940935
2018-03-28,2018-03-28	2018-03-28 16:03:44	V	Visa Inc.	iShares Edge MSCI USA Momentum Factor ETF Experiences Big Inflow	Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the iShares Edge MSCI USA Momentum Factor ETF Symbol MTUM where we have detected an approximate 450 7 million dollar inflow that s a 5 9 increase week over week	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QVda2Cuhwls/ishares-edge-msci-usa-momentum-factor-etf-experiences-big-inflow-cm940935,2018-03-28	2018-03-28 16:03:44	V	Visa Inc.	iShares Edge MSCI USA Momentum Factor ETF Experiences Big Inflow	Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the iShares Edge MSCI USA Momentum Factor ETF Symbol MTUM where we have detected an approximate 450 7 million dollar inflow that s a 5 9 increase week over week	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QVda2Cuhwls/ishares-edge-msci-usa-momentum-factor-etf-experiences-big-inflow-cm940935
2018-03-28,2018-03-28	2018-03-28 17:24:00	V	Visa Inc.	Bernstein: buy Visa & Mastercard	The &quot;Halftime Report&quot; traders debate Bernstein's initiation on Visa and Mastercard at &quot;Outperform&quot; in the call of the day.	https://finance.yahoo.com/video/bernstein-buy-visa-mastercard-172400373.html?.tsrc=rss,2018-03-28	2018-03-28 17:24:00	V	Visa Inc.	Bernstein: buy Visa & Mastercard	The &quot;Halftime Report&quot; traders debate Bernstein's initiation on Visa and Mastercard at &quot;Outperform&quot; in the call of the day.	https://finance.yahoo.com/video/bernstein-buy-visa-mastercard-172400373.html?.tsrc=rss
2018-03-29,2018-03-29	2018-03-29 18:31:14	V	Visa Inc.	NYSE trader: I'm surprised to see Tesla stock trading higher today on this news	Keith Bliss of Cuttone and Company joins Yahoo Finances Seana Smith from the floor of the New York Stock Exchange to discuss the latest market moves.	https://finance.yahoo.com/video/nyse-trader-im-surprised-see-183114212.html?.tsrc=rss,2018-03-29	2018-03-29 18:31:14	V	Visa Inc.	NYSE trader: I'm surprised to see Tesla stock trading higher today on this news	Keith Bliss of Cuttone and Company joins Yahoo Finances Seana Smith from the floor of the New York Stock Exchange to discuss the latest market moves.	https://finance.yahoo.com/video/nyse-trader-im-surprised-see-183114212.html?.tsrc=rss
2018-03-29,2018-03-29	2018-03-29 15:01:25	V	Visa Inc.	Interesting V Put And Call Options For May 11th	Investors in Visa Inc Symbol V saw new options become available today for the May 11th expiration At Stock Options Channel our YieldBoost formula has looked up and down the V options chain for the new May 11th contracts and identified one put and one call contract of particular	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VLFKpeZMO8k/interesting-v-put-and-call-options-for-may-11th-cm941513,2018-03-29	2018-03-29 15:01:25	V	Visa Inc.	Interesting V Put And Call Options For May 11th	Investors in Visa Inc Symbol V saw new options become available today for the May 11th expiration At Stock Options Channel our YieldBoost formula has looked up and down the V options chain for the new May 11th contracts and identified one put and one call contract of particular	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VLFKpeZMO8k/interesting-v-put-and-call-options-for-may-11th-cm941513
2018-03-29,2018-03-29	2018-03-29 15:01:25	V	Visa Inc.	Interesting V Put And Call Options For May 11th	Investors in Visa Inc Symbol V saw new options become available today for the May 11th expiration At Stock Options Channel our YieldBoost formula has looked up and down the V options chain for the new May 11th contracts and identified one put and one call contract of particular	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zsxPKC94d7s/interesting-v-put-and-call-options-for-may-11th-cm941513,2018-03-29	2018-03-29 15:01:25	V	Visa Inc.	Interesting V Put And Call Options For May 11th	Investors in Visa Inc Symbol V saw new options become available today for the May 11th expiration At Stock Options Channel our YieldBoost formula has looked up and down the V options chain for the new May 11th contracts and identified one put and one call contract of particular	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zsxPKC94d7s/interesting-v-put-and-call-options-for-may-11th-cm941513
2018-03-29,2018-03-29	2018-03-29 16:39:00	V	Visa Inc.	Talking Stocks With Bill Nygren	Motley Fool analyst John Rotonti interviews a value-investing icon.	https://finance.yahoo.com/news/talking-stocks-bill-nygren-163900472.html?.tsrc=rss,2018-03-29	2018-03-29 16:39:00	V	Visa Inc.	Talking Stocks With Bill Nygren	Motley Fool analyst John Rotonti interviews a value-investing icon.	https://finance.yahoo.com/news/talking-stocks-bill-nygren-163900472.html?.tsrc=rss
2018-03-30,2018-03-30	2018-03-30 01:31:51	V	Visa Inc.	Better Buy: Visa Inc. vs. Discover	Global credit and debit card payments are on the rise Spurred by a rise in digital transactions and increased acceptance in emerging economies card payments are projected to increase by a whopping 150 to 52 4 trillion by 2021 according to the Nilson Report 160 Even if	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9bg3t93e_JI/better-buy-visa-inc-vs-discover-cm941878,2018-03-30	2018-03-30 01:31:51	V	Visa Inc.	Better Buy: Visa Inc. vs. Discover	Global credit and debit card payments are on the rise Spurred by a rise in digital transactions and increased acceptance in emerging economies card payments are projected to increase by a whopping 150 to 52 4 trillion by 2021 according to the Nilson Report 160 Even if	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9bg3t93e_JI/better-buy-visa-inc-vs-discover-cm941878
2018-03-30,2018-03-30	2018-03-30 01:31:51	V	Visa Inc.	Better Buy: Visa Inc. vs. Discover	Global credit and debit card payments are on the rise Spurred by a rise in digital transactions and increased acceptance in emerging economies card payments are projected to increase by a whopping 150 to 52 4 trillion by 2021 according to the Nilson Report 160 Even if	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/k6DLVVNrFR8/better-buy-visa-inc-vs-discover-cm941878,2018-03-30	2018-03-30 01:31:51	V	Visa Inc.	Better Buy: Visa Inc. vs. Discover	Global credit and debit card payments are on the rise Spurred by a rise in digital transactions and increased acceptance in emerging economies card payments are projected to increase by a whopping 150 to 52 4 trillion by 2021 according to the Nilson Report 160 Even if	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/k6DLVVNrFR8/better-buy-visa-inc-vs-discover-cm941878
2018-03-30,2018-03-30	2018-03-30 16:43:00	V	Visa Inc.	Telegram's Initial Coin Offering Raises $1.7B	Telegram plans to develop its own blockchain and cryptocurrency called Gram.	http://finance.yahoo.com/r/c1cec085-8a25-36e3-ac6d-13eae9af2e74/telegrams-initial-coin-offering-raises-17b?partner=YahooSA&yptr=yahoo&.tsrc=rss,2018-03-30	2018-03-30 16:43:00	V	Visa Inc.	Telegram's Initial Coin Offering Raises $1.7B	Telegram plans to develop its own blockchain and cryptocurrency called Gram.	http://finance.yahoo.com/r/c1cec085-8a25-36e3-ac6d-13eae9af2e74/telegrams-initial-coin-offering-raises-17b?partner=YahooSA&yptr=yahoo&.tsrc=rss
2018-03-30,2018-03-30	2018-03-30 16:43:00	V	Visa Inc.	Telegram's Initial Coin Offering Raises $1.7B	Telegram plans to develop its own blockchain and cryptocurrency called Gram.	https://finance.yahoo.com/m/c1cec085-8a25-36e3-ac6d-13eae9af2e74/telegram%27s-initial-coin.html?.tsrc=rss,2018-03-30	2018-03-30 16:43:00	V	Visa Inc.	Telegram's Initial Coin Offering Raises $1.7B	Telegram plans to develop its own blockchain and cryptocurrency called Gram.	https://finance.yahoo.com/m/c1cec085-8a25-36e3-ac6d-13eae9af2e74/telegram%27s-initial-coin.html?.tsrc=rss
2018-03-30,2018-03-30	2018-03-30 20:15:00	V	Visa Inc.	Visa Inc. Announces Resignation of Gary A. Hoffman From the Board of Directors	Visa Inc. announced today that Gary A. Hoffman has resigned as a member of the company’s Board of Directors effective immediately in order to pursue other opportunities. “Gary has been a valuable member of the Visa Inc.	https://finance.yahoo.com/news/visa-inc-announces-resignation-gary-201500105.html?.tsrc=rss,2018-03-30	2018-03-30 20:15:00	V	Visa Inc.	Visa Inc. Announces Resignation of Gary A. Hoffman From the Board of Directors	Visa Inc. announced today that Gary A. Hoffman has resigned as a member of the company’s Board of Directors effective immediately in order to pursue other opportunities. “Gary has been a valuable member of the Visa Inc.	https://finance.yahoo.com/news/visa-inc-announces-resignation-gary-201500105.html?.tsrc=rss
