publishedAt,title,description
2018-01-01,2018	Illinois Tool Works Inc ITW will begin trading ex dividend on March 28 2018 A cash dividend payment of 0 78 per share is scheduled to be paid on April 10 2018 Shareholders who purchased ITW prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bsEdZEt4KvQ/illinois-tool-works-inc-itw-ex-dividend-date-scheduled-for-march-28-2018-cm940284,2018	Illinois Tool Works Inc ITW will begin trading ex dividend on March 28 2018 A cash dividend payment of 0 78 per share is scheduled to be paid on April 10 2018 Shareholders who purchased ITW prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bsEdZEt4KvQ/illinois-tool-works-inc-itw-ex-dividend-date-scheduled-for-march-28-2018-cm940284
2018-01-01,2018	Illinois Tool Works Inc ITW will begin trading ex dividend on March 28 2018 A cash dividend payment of 0 78 per share is scheduled to be paid on April 10 2018 Shareholders who purchased ITW prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/GOapkjhIwP8/illinois-tool-works-inc-itw-ex-dividend-date-scheduled-for-march-28-2018-cm940284,2018	Illinois Tool Works Inc ITW will begin trading ex dividend on March 28 2018 A cash dividend payment of 0 78 per share is scheduled to be paid on April 10 2018 Shareholders who purchased ITW prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/GOapkjhIwP8/illinois-tool-works-inc-itw-ex-dividend-date-scheduled-for-march-28-2018-cm940284
2018-01-01,2018	Danaher Corporation DHR will begin trading ex dividend on March 28 2018 A cash dividend payment of 0 16 per share is scheduled to be paid on April 27 2018 Shareholders who purchased DHR prior to the ex dividend date are eligible for the cash dividend payment This represents an 14	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QkCrtP00rkk/danaher-corporation-dhr-ex-dividend-date-scheduled-for-march-28-2018-cm940322,2018	Danaher Corporation DHR will begin trading ex dividend on March 28 2018 A cash dividend payment of 0 16 per share is scheduled to be paid on April 27 2018 Shareholders who purchased DHR prior to the ex dividend date are eligible for the cash dividend payment This represents an 14	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QkCrtP00rkk/danaher-corporation-dhr-ex-dividend-date-scheduled-for-march-28-2018-cm940322
2018-01-01,2018	John Bean Technologies Corporation JBT will begin trading ex dividend on March 02 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on March 19 2018 Shareholders who purchased JBT prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/lLkrqHAvK3E/john-bean-technologies-corporation-jbt-ex-dividend-date-scheduled-for-march-02-2018-cm928597,2018	John Bean Technologies Corporation JBT will begin trading ex dividend on March 02 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on March 19 2018 Shareholders who purchased JBT prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/lLkrqHAvK3E/john-bean-technologies-corporation-jbt-ex-dividend-date-scheduled-for-march-02-2018-cm928597
2018-01-01,2018	John Bean Technologies Corporation JBT will begin trading ex dividend on March 02 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on March 19 2018 Shareholders who purchased JBT prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7ea3aNId3L4/john-bean-technologies-corporation-jbt-ex-dividend-date-scheduled-for-march-02-2018-cm928597,2018	John Bean Technologies Corporation JBT will begin trading ex dividend on March 02 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on March 19 2018 Shareholders who purchased JBT prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7ea3aNId3L4/john-bean-technologies-corporation-jbt-ex-dividend-date-scheduled-for-march-02-2018-cm928597
2018-01-01,2018	Snap On Incorporated SNA will begin trading ex dividend on March 01 2018 A cash dividend payment of 0 82 per share is scheduled to be paid on March 16 2018 Shareholders who purchased SNA prior to the ex dividend date are eligible for the cash dividend payment This represents an 15	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/rl46uKavMTI/snap-on-incorporated-sna-ex-dividend-date-scheduled-for-march-01-2018-cm927944,2018	Snap On Incorporated SNA will begin trading ex dividend on March 01 2018 A cash dividend payment of 0 82 per share is scheduled to be paid on March 16 2018 Shareholders who purchased SNA prior to the ex dividend date are eligible for the cash dividend payment This represents an 15	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/rl46uKavMTI/snap-on-incorporated-sna-ex-dividend-date-scheduled-for-march-01-2018-cm927944
2018-01-01,2018	Snap On Incorporated SNA will begin trading ex dividend on March 01 2018 A cash dividend payment of 0 82 per share is scheduled to be paid on March 16 2018 Shareholders who purchased SNA prior to the ex dividend date are eligible for the cash dividend payment This represents an 15	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZqKBQh9irhM/snap-on-incorporated-sna-ex-dividend-date-scheduled-for-march-01-2018-cm927944,2018	Snap On Incorporated SNA will begin trading ex dividend on March 01 2018 A cash dividend payment of 0 82 per share is scheduled to be paid on March 16 2018 Shareholders who purchased SNA prior to the ex dividend date are eligible for the cash dividend payment This represents an 15	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZqKBQh9irhM/snap-on-incorporated-sna-ex-dividend-date-scheduled-for-march-01-2018-cm927944
2018-01-01,2018	Pentair plc PNR will begin trading ex dividend on January 25 2018 A cash dividend payment of 0 35 per share is scheduled to be paid on February 09 2018 Shareholders who purchased PNR prior to the ex dividend date are eligible for the cash dividend payment This represents an 1	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/fbjKudy7jio/pentair-plc-pnr-ex-dividend-date-scheduled-for-january-25-2018-cm909908,2018	Pentair plc PNR will begin trading ex dividend on January 25 2018 A cash dividend payment of 0 35 per share is scheduled to be paid on February 09 2018 Shareholders who purchased PNR prior to the ex dividend date are eligible for the cash dividend payment This represents an 1	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/fbjKudy7jio/pentair-plc-pnr-ex-dividend-date-scheduled-for-january-25-2018-cm909908
2018-01-01,2018	Pentair plc PNR will begin trading ex dividend on January 25 2018 A cash dividend payment of 0 35 per share is scheduled to be paid on February 09 2018 Shareholders who purchased PNR prior to the ex dividend date are eligible for the cash dividend payment This represents an 1	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/X033Eb-0L9U/pentair-plc-pnr-ex-dividend-date-scheduled-for-january-25-2018-cm909908,2018	Pentair plc PNR will begin trading ex dividend on January 25 2018 A cash dividend payment of 0 35 per share is scheduled to be paid on February 09 2018 Shareholders who purchased PNR prior to the ex dividend date are eligible for the cash dividend payment This represents an 1	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/X033Eb-0L9U/pentair-plc-pnr-ex-dividend-date-scheduled-for-january-25-2018-cm909908
2018-01-01,2018	Standex International Corporation SXI will begin trading ex dividend on February 07 2018 A cash dividend payment of 0 18 per share is scheduled to be paid on February 23 2018 Shareholders who purchased SXI prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/k8ObqN7Civc/standex-international-corporation-sxi-ex-dividend-date-scheduled-for-february-07-2018-cm916700,2018	Standex International Corporation SXI will begin trading ex dividend on February 07 2018 A cash dividend payment of 0 18 per share is scheduled to be paid on February 23 2018 Shareholders who purchased SXI prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/k8ObqN7Civc/standex-international-corporation-sxi-ex-dividend-date-scheduled-for-february-07-2018-cm916700
2018-01-01,2018	Standex International Corporation SXI will begin trading ex dividend on February 07 2018 A cash dividend payment of 0 18 per share is scheduled to be paid on February 23 2018 Shareholders who purchased SXI prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/yy26_Dnuugw/standex-international-corporation-sxi-ex-dividend-date-scheduled-for-february-07-2018-cm916700,2018	Standex International Corporation SXI will begin trading ex dividend on February 07 2018 A cash dividend payment of 0 18 per share is scheduled to be paid on February 23 2018 Shareholders who purchased SXI prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/yy26_Dnuugw/standex-international-corporation-sxi-ex-dividend-date-scheduled-for-february-07-2018-cm916700
2018-01-01,2018	Kennametal Inc KMT will begin trading ex dividend on February 12 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on February 28 2018 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 11th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ecHlGcyvu7k/kennametal-inc-kmt-ex-dividend-date-scheduled-for-february-12-2018-cm919133,2018	Kennametal Inc KMT will begin trading ex dividend on February 12 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on February 28 2018 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 11th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ecHlGcyvu7k/kennametal-inc-kmt-ex-dividend-date-scheduled-for-february-12-2018-cm919133
2018-01-01,2018	Kennametal Inc KMT will begin trading ex dividend on February 12 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on February 28 2018 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 11th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/xEZmCjuWTBM/kennametal-inc-kmt-ex-dividend-date-scheduled-for-february-12-2018-cm919133,2018	Kennametal Inc KMT will begin trading ex dividend on February 12 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on February 28 2018 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 11th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/xEZmCjuWTBM/kennametal-inc-kmt-ex-dividend-date-scheduled-for-february-12-2018-cm919133
2018-01-01,2018	Graham Corporation GHM will begin trading ex dividend on February 13 2018 A cash dividend payment of 0 09 per share is scheduled to be paid on February 28 2018 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Uy0Ud16eeyQ/graham-corporation-ghm-ex-dividend-date-scheduled-for-february-13-2018-cm919961,2018	Graham Corporation GHM will begin trading ex dividend on February 13 2018 A cash dividend payment of 0 09 per share is scheduled to be paid on February 28 2018 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Uy0Ud16eeyQ/graham-corporation-ghm-ex-dividend-date-scheduled-for-february-13-2018-cm919961
2018-01-01,2018	Graham Corporation GHM will begin trading ex dividend on February 13 2018 A cash dividend payment of 0 09 per share is scheduled to be paid on February 28 2018 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/elNcRMHmx-8/graham-corporation-ghm-ex-dividend-date-scheduled-for-february-13-2018-cm919961,2018	Graham Corporation GHM will begin trading ex dividend on February 13 2018 A cash dividend payment of 0 09 per share is scheduled to be paid on February 28 2018 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/elNcRMHmx-8/graham-corporation-ghm-ex-dividend-date-scheduled-for-february-13-2018-cm919961
2018-01-01,2018	Lindsay Corporation LNN will begin trading ex dividend on February 13 2018 A cash dividend payment of 0 3 per share is scheduled to be paid on February 28 2018 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/K5kyGOJgl9M/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-february-13-2018-cm920028,2018	Lindsay Corporation LNN will begin trading ex dividend on February 13 2018 A cash dividend payment of 0 3 per share is scheduled to be paid on February 28 2018 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/K5kyGOJgl9M/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-february-13-2018-cm920028
2018-01-01,2018	Lindsay Corporation LNN will begin trading ex dividend on February 13 2018 A cash dividend payment of 0 3 per share is scheduled to be paid on February 28 2018 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/jUL6Wd6dYIQ/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-february-13-2018-cm920028,2018	Lindsay Corporation LNN will begin trading ex dividend on February 13 2018 A cash dividend payment of 0 3 per share is scheduled to be paid on February 28 2018 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/jUL6Wd6dYIQ/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-february-13-2018-cm920028
